response,THAP9,LRRFIP1,SPATA6,TBX21,PPIA,NR1H3,SDC4,ASCC3,DEFB1,KCNMB4,GRHPR,CAP1,B4GALT2,BXDC2,SLC13A2,CADM3,CASC5,SLC6A6,SLIT2,MRFAP1L1,HOXC10,HOXA6,HABP2,IL21,KIF18A,CD58,EMID1,RFTN1,RPS23,EEF1G,ORM2,NCOA1,PGK1,ANKRD5,KNG1,RCAN2,SENP2,NAGLU,CGREF1,PYY,FREQ,FUBP1,SLC30A5,BRD8,SPTBN2,MYST4,KIAA0182,BPGM,MAP2K3,IL7R,CAMK2A,EFTUD1,PPP5C,DNAJB14,CSNK1G2,PPL,DKK3,DNAJC6,TSC2,EPB41L5,RPH3AL
1058,3.352994539,6.252388537,4.316511216,3.129389623,12.32183302,4.180563738,8.412771139,6.025218658,3.749435632,5.149717199,8.12054671,9.964662026,5.484612604,5.823788793,3.199689417,3.40140116,2.890358175,3.373324122,8.502215347,7.456753961,3.65722423,3.157440693,3.430224228,3.62667278,4.281722216,4.36024296,5.16484633,7.008553262,12.67640854,12.08237988,3.227023892,5.49370449,9.819191609,5.07628929,3.322276696,5.952465327,6.221560277,4.455308781,4.015043727,3.264533373,6.695963879,5.177028636,5.530018461,4.964086464,3.511381689,7.194673455,5.8896951,5.265694444,5.745565084,6.615539839,3.504398468,6.486350913,4.579395473,5.236305927,6.372901318,7.900829043,4.825035726,3.577866156,5.724291408,3.851014585,4.754013923
185,2.989480777,7.755379263,3.876418115,3.097296442,12.32864918,5.374972858,8.771756633,7.110210397,8.505371817,3.799009722,8.733738103,9.946358569,5.099119026,6.477401556,3.558464273,3.402984839,2.657718159,3.141457797,5.731836288,7.706063846,3.66927112,3.444206205,3.352511854,3.261579043,3.339690054,5.548891034,6.11422607,7.635452768,12.69855303,12.36757992,3.153407611,6.541493577,9.018707871,5.493535802,3.201676602,4.891698982,5.582188392,4.173580006,3.921713115,2.998446332,5.225815088,5.668813478,6.254170822,5.418886534,3.940862616,6.17313254,6.702704935,5.537995873,5.022220144,5.57172198,3.411241108,5.862907078,4.517483415,6.722500608,6.182780168,9.295926823,3.872938035,3.34080647,6.342506874,3.56791953,5.412953026
1114,3.14203178,6.667508331,3.850202674,3.38784353,12.53036347,5.01387467,8.214510191,4.856494394,10.89051636,4.698822705,7.134329018,9.811971796,4.714378747,7.182863349,3.45741595,3.598182361,3.170352372,3.281001507,6.893905568,8.746941207,3.292377526,3.486414136,3.782093286,3.477593879,5.007540616,5.473698566,5.598582779,5.933099808,12.40609482,11.69188374,3.311023324,5.650232678,7.644957559,4.610216986,3.226870624,4.510032986,5.140414003,4.550854326,4.483467573,3.281441362,5.492688522,5.764379512,6.246349624,5.715628892,3.870755552,5.732433585,5.522646658,5.181417232,4.8769211,4.181644705,3.701973411,4.349731795,4.981154034,5.471573761,5.37043998,7.764490373,3.706348989,4.096582945,5.986488051,3.910555359,4.482730053
36,3.178409248,6.672751519,3.864574499,3.098170426,12.59137419,4.819371532,9.123560996,5.452963225,4.569528145,3.877513218,7.585659206,9.919877788,5.355151446,5.680480896,3.449034887,3.527212578,2.823386192,3.320853285,5.963493298,7.554583231,3.448637608,3.357602072,3.45323006,3.327465888,4.17379835,5.442091286,6.338132586,7.073260643,12.26205655,11.47267956,3.231457635,6.408976629,8.087757084,5.414333489,2.975028569,5.764969055,5.339387911,4.765257463,4.027909539,3.203012921,5.269359571,5.380940565,5.47003112,5.248868296,3.371845492,5.964804515,6.413837206,5.899681722,5.619702927,6.443228508,3.705360604,5.714227697,4.599891509,5.864713906,6.20619194,6.856781885,3.914002749,3.836519168,5.963576375,3.437820509,3.724401438
1751,2.969655712,6.878105841,3.929258047,3.746888328,11.96821546,4.870038521,8.451310359,5.238183856,7.398328403,3.695813012,8.414428724,9.341769903,4.557888898,6.229564765,4.05526456,3.591210724,2.962802212,3.305787065,4.46932148,6.415675887,3.280725609,3.327584577,3.47939087,3.133854319,3.892389488,5.577823409,4.413166663,7.644912684,12.79984957,12.12818804,3.314693456,5.748837453,9.291895057,4.854148833,3.302555537,3.940979794,4.765744894,4.047441308,4.729407383,3.454524466,4.382790233,5.080319845,5.775023261,5.226952036,3.76024757,5.603273176,5.534706466,4.938549714,5.14945688,5.364345491,3.568837633,5.384698524,4.23992158,5.589978188,5.851845956,7.755379569,3.769111635,3.816437129,5.988967025,3.698095252,3.395569697
738,3.152442838,5.623259278,3.378950721,3.405256268,12.24761118,5.881788176,7.543375147,5.261377175,8.853331355,4.699719222,8.140168231,9.815516594,5.454506017,6.457704004,4.095775433,3.495437131,2.826438899,3.22844749,5.230854995,7.01822854,3.1167166,3.723543568,3.221025937,3.163653207,3.623259055,6.588065398,5.43372538,6.352813686,12.37208696,11.55139437,3.160633613,4.835130782,9.563371208,5.355027474,3.155859101,4.677549865,5.096810363,4.745346888,3.769973501,3.307649007,4.865081912,4.746640402,5.58832634,5.205166811,3.415454239,4.433856648,3.940694536,5.056034515,4.915407669,5.445450887,3.513128914,4.773787851,4.554190558,5.814827689,5.397224692,5.929557314,5.160870847,3.328976995,5.074363952,3.718308775,3.977099871
914,3.597920696,6.239804486,4.615857361,3.505900454,12.22667428,5.261674012,8.26696993,6.19224555,7.343878602,3.520231042,8.318137161,10.12666824,5.73275848,6.217334302,3.585942813,4.52428751,2.882641557,3.28437186,5.892830067,7.813078144,3.836892028,3.261589659,3.347586092,3.328697386,4.434465342,5.13515267,5.818515184,7.089297235,12.45435917,12.17362651,3.095956636,5.323177936,9.789469965,5.133623103,3.418782458,4.32636461,5.25744079,3.893696197,4.336687698,3.202656989,6.085940822,5.49131219,5.430083949,5.301093681,3.434678871,5.3996258,5.625908904,5.258577247,5.552469054,4.863348055,3.558589223,5.03426113,4.328597004,5.264796495,5.570867887,8.246190276,4.698236341,3.525399654,5.784397916,3.135118217,4.295617334
1484,3.43652589,6.310717196,3.538683661,3.237502038,12.18292683,4.607762171,7.292759314,5.198296352,10.3240161,4.025929476,8.310416967,10.00983801,4.719909433,5.415650745,3.901986129,3.919395381,2.956368801,3.406228755,6.391369471,7.230409409,3.569587595,3.324771398,3.41048176,3.237408673,3.746801215,5.352597656,4.423402045,7.95233939,12.51095994,11.89403708,3.356067056,5.127493917,9.368075713,4.233383284,3.514656393,4.657182135,4.886726697,4.258845339,3.931947678,3.455980963,5.323466038,4.928601323,5.904742103,5.308251528,3.803595105,5.110812234,4.757901564,4.932252876,4.826697824,4.628545218,3.586054521,4.351161932,4.513941876,5.942726753,5.18021983,7.549390216,5.378607877,3.510923853,5.306135693,3.473534955,3.469658708
1386,3.335051453,7.391224182,3.802408388,3.290151767,12.30852679,5.158297802,8.959731818,6.696350903,8.693698785,7.372227017,7.29573699,9.658764773,5.357491465,6.526607647,3.662067237,3.562114645,2.809462184,3.429868973,3.849382192,6.946941603,3.531673798,3.346510352,3.37412066,3.136157867,4.670353481,5.492795345,6.119310192,7.21527718,12.67039811,11.82543622,3.40827946,4.913103703,9.701944549,5.473016501,3.281372307,5.261815451,5.432538715,4.401541131,4.821132643,3.274573234,4.59652419,5.758241619,5.905336044,5.630632188,3.91245009,5.315598477,5.962734621,5.062243322,5.839991839,5.155405024,3.463140921,5.716801149,4.321259271,5.574815698,5.597322083,6.163461885,4.283836698,3.884762184,5.86141769,3.625194576,3.300153951
918,2.889303516,7.707689828,3.522813293,3.195821087,12.56678072,5.85672006,9.202693155,6.022879458,8.837975974,5.236735684,8.211234192,9.867046233,5.126057225,5.862206003,3.86198318,4.164791714,2.702059996,3.633954058,5.401484233,7.532989117,3.466209176,3.151793879,3.121328779,3.16957809,4.664686744,5.516550546,6.343280072,6.800568076,12.62114327,11.71838759,3.405413006,6.227251192,9.482493853,5.042488169,3.028743964,5.302259324,5.902961293,4.243864891,4.995831315,3.17285124,5.16919194,5.613143995,5.357117033,5.53610976,3.598971957,5.74908449,5.531153332,6.049056833,5.73711724,6.39506417,3.376644881,5.600622328,4.448287615,5.425600477,6.21583631,6.868404162,4.634731078,3.56166902,5.993191073,3.542691009,3.212817994
571,3.45300456,6.870420317,4.238076536,3.275490695,12.40677839,5.543652204,8.915765158,8.089834171,3.42012818,5.472304733,6.837507249,9.837698472,5.463093887,5.629653775,3.661196708,3.738634408,2.723087821,3.453164235,3.754900955,7.476511248,4.603195399,3.198002225,3.39654416,3.119268392,5.2485788,4.853438634,5.717410874,6.845828066,12.53470884,11.53927882,3.403220765,6.458034443,8.842978295,6.189016608,3.153881795,3.975828293,5.76524694,5.528093499,3.581280243,3.193634091,4.325986812,5.88604548,5.914740229,5.552465771,3.380227333,6.342520844,6.614302532,5.493208142,5.629001132,4.293891867,3.430539711,5.646850477,4.278438824,5.382630227,5.94058298,8.114904216,4.178192969,3.498102096,7.974438485,3.74836813,4.046087186
683,3.241903745,7.708809311,3.525189579,3.490374236,12.32970766,5.412636775,8.067632615,5.62799112,8.173950043,5.2868926,7.933188527,9.566860365,4.889583522,5.733465047,3.630705501,3.546938722,2.878736569,3.211425523,5.898780162,7.154654812,4.370873614,3.256411136,3.390226959,3.360203971,4.273006444,4.865190681,5.496055881,9.060474128,12.20617167,11.62706871,3.263581551,5.974536164,9.118129977,5.632861556,3.103517854,4.740172222,5.786011024,4.683228093,4.603594314,3.15959406,5.246462854,5.456938782,5.588289964,5.266116823,3.217863799,5.281865947,7.09857911,4.970004049,5.410007449,5.962599252,3.547463645,5.671289567,4.76489325,5.894882508,5.510544345,6.710667199,4.121860091,3.461064842,5.854275078,3.693192028,3.896317713
204,3.089856633,7.437154672,3.829758537,3.468108546,12.45348856,6.172258408,8.628411052,6.40726115,4.894497325,3.417263429,7.91227227,10.30301564,4.948911769,6.059305508,3.638308079,3.506204297,2.714399396,3.233180212,4.787894889,7.199167587,3.234386956,3.280177763,3.32481575,3.102969014,4.070206949,6.176228706,4.513518465,8.592804996,12.45675396,11.43595214,3.358136996,6.584043706,9.211147134,5.195055399,3.131839381,5.216444515,4.916825706,4.733588032,4.028436929,3.195385876,4.517381769,5.2960239,5.52368183,5.572053805,3.809435296,6.033758715,6.532041485,5.045338568,5.267471378,6.189309706,3.648959084,5.35456726,4.568833343,5.664297209,6.10674455,7.549135534,4.200558764,3.743379785,6.42964592,3.265877972,3.673449482
1341,3.143304733,7.424483611,3.744190317,3.604436157,12.45036402,7.336963584,8.280428844,6.370922689,5.228821479,4.644345803,7.886856633,10.09339806,4.967375443,6.024415672,3.349342248,3.354844859,2.937150544,3.290253032,5.203449871,7.838838255,3.195539371,3.188081553,3.415138407,3.128735871,4.110029382,6.39156404,5.115317556,8.205385499,12.40194222,12.02466169,3.373314164,5.593981456,9.088079257,5.168648861,3.037896786,5.383996769,5.238835474,4.560950954,4.221757469,3.010762331,4.522315246,5.51187484,5.444816108,5.251041418,3.121519447,5.425689722,5.464271401,5.472764578,5.4698394,8.290654364,3.41220789,6.033416784,4.247200731,6.45132168,5.68273768,7.535711314,4.175776276,3.362244976,5.681923492,3.584066193,4.034246687
66,3.130617692,7.547615202,3.73678992,3.313848746,12.37992273,5.83163217,8.476506674,6.858713621,5.768749706,3.961096636,7.309285104,10.31137041,4.802991962,5.548456122,3.472491787,3.345389815,2.683768875,3.124300725,5.99157729,7.184844932,7.746463271,3.514743185,3.419143026,3.245470161,3.74694131,5.792355016,5.76336952,7.189066241,12.10832042,11.67749922,3.190192715,6.66851411,8.950548066,5.006898216,3.220460549,4.871363273,5.932730553,4.895229954,3.81729598,3.173049712,4.816111985,5.605860286,5.37370539,5.15983362,3.622763795,5.336394597,6.259420598,5.204770075,5.487330745,6.260400295,3.448126516,5.717401146,4.565045001,5.244009974,6.131578171,8.541852273,5.589481426,3.279913323,7.206852504,4.036163381,3.998803537
874,3.085389791,8.618702399,3.598995007,3.282303559,11.88795435,5.331269739,8.656967822,6.60017653,9.930138511,3.319872746,7.72354013,10.16856746,4.670347537,5.824128046,3.512266298,3.581968848,2.562605548,3.21680239,4.283180221,7.143615829,6.39897353,3.258131228,3.444971386,3.153122902,3.649595747,5.851504296,5.030179636,6.76509748,12.41345374,12.03063178,3.296011854,6.95521196,8.920366668,4.623550101,3.174884854,4.305116422,6.13733766,4.250220771,3.685362094,3.17985489,4.248296632,5.840517288,6.047295851,5.465154592,4.995494249,5.872106049,5.888129426,4.61369427,5.163239359,5.428189676,3.364386773,6.211705639,4.52035575,5.637755066,5.739688741,8.086143516,4.327890161,3.663750488,4.943709198,3.536449402,3.503385153
884,3.250891114,7.64326643,3.578669019,3.30334166,11.73523517,4.954619215,7.590852219,6.253904456,9.03485621,3.974018112,7.036719786,9.565890232,5.182513928,6.071679702,3.473491231,4.459507039,2.826039947,3.243857484,5.598715999,8.405988777,3.277665966,3.240962484,3.193073208,3.056880942,3.325343614,5.108610755,5.630597863,6.810289007,12.65263986,11.85232795,3.152600197,5.982028997,8.969605127,4.905290591,3.2298603,4.629326935,5.959103862,3.754317987,4.450932328,3.173818323,4.332388726,5.80786174,5.716231261,5.795142931,3.480629733,6.350365833,6.03570307,5.100504344,5.591843258,6.271631292,3.451994087,6.255218215,3.971972715,6.430225505,5.623039308,7.761213073,4.666061322,3.384515015,5.48918856,3.555101518,3.568931893
655,3.032478453,7.711727986,4.293086962,3.02159865,11.40009233,5.669834131,7.758158036,5.798221408,10.70242731,5.192796673,7.819175038,9.309860304,4.684955316,5.859089229,3.410396356,3.330518251,2.83801744,3.257865304,5.919480037,8.696606349,3.088803925,3.188270243,3.269288937,3.268041781,4.293894392,5.207900559,5.623788187,6.767518406,12.50795103,11.78682348,3.467997268,5.698304178,9.072457958,6.234673613,3.084825577,3.828501155,5.920949217,3.828286238,4.378950456,3.309016368,4.620210315,6.19296233,6.076885713,5.76167844,3.125220635,4.866907616,5.326751634,5.278020463,4.978557904,4.008787466,3.420653783,6.086633687,4.839087562,5.170775339,5.4898182,4.323329417,3.783538732,3.581568849,5.316705101,3.536334142,3.180445519
695,3.039155346,7.699889163,4.038291251,3.219827601,12.46797178,5.646132709,8.765681369,5.667313307,6.641077247,3.453466578,7.476300607,9.391230345,5.107513064,6.358636044,3.428361067,3.41673659,2.694784761,3.319288844,4.473726184,7.831924754,3.236139041,3.279727039,3.410889684,3.221670454,4.684877006,5.487941698,6.013887615,5.266139276,12.49045136,11.91289555,3.292048594,5.78560622,8.469685037,5.554871256,3.232488705,4.205869597,5.519464331,4.287195932,5.271936709,3.199783458,4.590406246,5.392357126,6.037771808,5.777806019,3.773896986,6.275910359,6.315668952,5.456863979,5.814000334,4.26373412,3.50165086,6.890502442,4.608940372,5.456518107,6.224861207,7.777286824,5.214018753,3.869221432,6.019580209,3.715712671,3.491363084
686,2.952127396,6.366587289,3.896606707,3.298856594,11.99712856,5.531971785,8.671143657,4.940849536,9.284498524,4.080146429,8.067491312,9.842206743,4.744846563,6.633719973,3.387638073,3.478832682,2.81928323,3.510233325,5.33976045,7.592654007,3.082656,3.37528501,3.372826677,3.550625382,4.755826553,5.445300081,4.637961863,6.970044962,12.29450479,11.88540342,3.154853485,4.830760735,9.484434736,4.881656569,3.212534234,4.70816299,5.556615155,4.177487061,4.990649854,3.147174331,5.15357507,5.971862148,5.767379992,5.145887224,3.213034783,4.931403642,5.719045229,4.417449259,5.342850403,6.074490864,3.569516209,5.80732023,4.442245845,6.08942187,5.589223664,4.605799714,4.205800407,3.710054196,4.720388522,3.547462468,3.385303952
260,3.115257222,6.2032285,3.629789159,3.314336655,12.04435109,5.487822006,7.09863854,6.136819997,4.810504072,4.733403809,7.358609218,9.130157014,5.041458967,5.582469351,3.603101541,3.743963903,2.746227473,3.272903107,8.323196082,8.60830119,3.298440617,3.071057711,3.581439438,3.085838735,4.347596364,3.838853352,5.864128889,4.753571273,12.17976318,11.83852476,3.49710555,6.79208876,8.395829191,5.875992361,3.163887029,4.437126345,6.023960562,4.296615192,3.841025455,3.199323377,5.180406819,6.085868714,5.241027242,5.748753427,3.699415926,7.425535428,6.887128094,4.949371495,5.128922575,3.844887035,3.447002738,6.3827132,5.068432083,5.498485987,5.235922191,7.238291167,3.980898657,4.005584633,7.421478811,4.432310466,3.935323522
914,2.953240702,7.412165887,3.486049859,3.484699378,12.14557677,6.090790366,8.827054812,6.504872559,7.385359254,4.019142579,7.284562346,10.02813809,5.041521799,6.683729689,3.436320514,3.357376286,2.681663931,3.177385167,7.637859961,8.09390092,3.224926693,3.091205505,3.476748552,3.096967798,5.156137406,5.961308552,6.139808625,6.968581108,12.15196617,11.81911743,3.166758271,5.879236222,9.20130957,5.106861618,3.05355887,5.064790286,5.972973565,4.599650242,3.49143612,3.013148001,4.632982554,5.435418471,5.831954705,5.456832027,4.567693626,5.96079315,6.462534224,5.601454005,6.8159255,6.577210172,3.376390127,6.050672875,7.171089122,6.060696756,6.077015501,7.628685933,5.285700926,3.90219108,5.775138031,3.76143355,4.172607881
783,2.860515571,5.684605671,5.190707102,3.041372568,12.34908776,4.498963728,8.470229767,5.239653444,6.641767111,4.203070442,7.994508475,10.63111898,5.356514837,6.945884759,3.481050461,3.593556965,2.827917153,3.585069929,4.674117145,7.024640553,3.448199505,3.18279335,4.664958597,3.07281349,4.508881735,5.382279284,4.977716027,5.069132915,12.63268176,11.64593214,3.252834604,5.335457144,9.739105672,4.637174418,3.313526888,4.815809728,6.054995566,3.984022808,3.786805637,3.155712287,4.109435029,5.782246496,6.256667827,5.2965463,3.532222023,4.742539811,5.528943011,5.282790094,4.809536861,4.105580382,3.375877701,5.620457342,4.298215589,5.636024703,5.516584088,7.264974556,4.430587691,4.304007277,5.477380185,3.494514796,3.869269165
847,3.109910659,7.22919405,4.052387949,3.539877512,11.82874751,5.637368141,8.373750519,6.554820446,4.553754429,7.099631132,8.721486099,9.965243789,5.010868164,6.162247175,3.816380583,3.378168887,2.599158276,3.31502722,5.398441272,7.824921363,3.279368852,3.084356366,3.521777258,2.994972539,4.41416352,4.613644928,4.261441885,5.674903324,12.36263587,11.92846298,3.303880643,5.533041772,8.523053875,4.791939572,3.18168974,3.750029575,5.130255069,4.369132037,3.88668577,3.197845243,4.514969349,5.257608683,5.234911256,5.329319653,3.554908367,5.870369235,4.883708365,4.655336148,6.188491808,4.858185557,3.481795737,5.863743912,4.785527201,5.968259063,5.878487005,8.179486819,3.514348426,3.372481843,6.171992356,3.585628379,3.572209509
737,2.727559051,7.800583973,4.003868203,3.381075801,12.08995876,5.604147451,7.386232606,4.614526422,7.930472336,3.449523618,6.282818226,10.8200272,5.749957582,6.185975915,3.587279767,3.853271001,2.709477745,3.336239169,5.563816657,7.240050023,4.931902875,3.171528517,3.214823348,2.990065174,3.564942466,5.309078004,4.790705247,6.627743932,12.43579436,11.57737742,3.57424496,5.116638876,9.066062741,4.598920065,3.211930317,4.938766224,5.838560823,4.031243504,3.954823922,3.043435201,4.292292281,5.051376742,5.56879369,5.229609942,3.488957337,6.131786483,6.005294733,4.47663386,5.720238308,6.374109646,3.383298496,5.803120496,4.337142623,5.715703142,5.289977351,8.814519589,5.078307686,3.075029419,5.273145495,3.870501123,3.953221516
