response,SPATA6,TBX21,NAT9,SMARCA5,HIST1H2AC,LRAP,C20orf149,CAP1,B4GALT2,BXDC2,ZNF133,KCNS3,MRFAP1L1,HOXC10,AHCY,HOXA6,HABP2,DMWD,NTF3,EDG2,ME3,GPR19,COL4A3BP,SSR1,HIST1H1C,CYP3A43,MELK,EFNB3,TAF5,RFTN1,TINF2,TFAP2A,ZNF556,CCNG2,PGK1,FHL1,ANKRD5,HADH,SENP2,UFC1,PACSIN2,CGREF1,FEV,PYY,SPINK1,SLC30A5,BRD8,ERBB2IP,BPGM,YIPF6,ATP9A,TBCE,EFTUD1,TOP2A,RBM12,S100A8,WISP3,TOMM34,FZD8,EPB41L5
3336,4.332404707,3.381922713,5.235895174,5.711631058,8.349562816,3.214638396,7.660283648,9.725725923,4.873075605,6.628679259,5.304425552,4.631663997,7.0134595,8.21664374,10.74522706,3.706785923,3.490115897,4.490963588,5.851908275,3.88697763,5.796452884,5.76671168,6.359930752,7.176928384,9.682090611,3.11151093,8.3398038,4.421496403,5.674214147,5.574035294,5.55095822,3.749016442,4.244208042,4.89494688,8.679930399,4.760146943,4.651011715,6.383108215,6.522114901,9.525251123,6.346434197,4.139273109,3.12435942,3.136814678,3.241138853,5.571533125,5.609055952,7.196443641,5.126675331,8.461388517,7.418736271,7.084770603,5.771811328,9.609233757,6.411237099,3.611978112,5.350165087,6.976495688,3.134238447,3.573282672
439,3.611104743,3.365828354,5.117650076,4.916147621,7.643662896,3.394658941,7.108201073,9.520549026,4.278195338,5.985430955,5.223641752,5.146113219,6.278901149,5.395046252,8.866054405,3.393352092,5.527615525,4.279368994,4.303688371,4.641548071,4.577751392,4.103896381,6.104627225,7.273802285,6.542539643,3.39333651,5.704956788,4.181728254,4.672505409,6.825539477,5.546209162,4.000770964,3.868885652,5.30391171,9.244037711,4.171256221,4.19779696,5.959151985,4.842415376,9.633423099,5.667250712,3.673049362,3.361181052,3.174056143,3.769233435,5.721825043,5.438436162,7.382924372,5.615093237,8.09888089,5.951034047,6.944456674,4.821833236,6.164972583,5.601455138,7.71325718,6.653976994,6.070636896,3.722967064,3.594150078
1641,3.600449584,3.283780614,4.715929846,6.092501823,9.897441306,3.789233331,8.006182581,10.26133686,5.397641865,6.912106584,5.758822597,4.011269576,7.267019525,3.361407716,9.037418594,3.393847486,3.518002349,4.144333834,3.783413537,4.614284556,4.38966127,4.191748275,6.550710741,7.867099696,10.05726281,3.318349448,6.831252051,5.129742717,4.050045414,5.541538596,5.997581187,3.674413844,3.319144658,5.335564682,8.299090747,3.869879488,4.120909725,6.936584835,4.556830641,8.817042781,6.053472695,4.713854877,3.690671873,3.192246754,3.229414407,4.738848366,5.263774086,6.863158406,6.055316863,7.969442911,6.342969324,6.598546547,5.485577894,8.845678304,6.08653667,3.739598824,5.861711299,6.183262519,3.037637603,3.845476364
562,3.765118124,3.112816655,5.229418368,5.626127546,5.604011563,2.91301849,8.265080608,9.99026171,5.130135485,6.443789007,5.868187853,3.788242787,7.814295244,3.578758608,10.18462961,3.480384807,3.525053814,4.579261032,8.488032197,4.094554861,4.921338572,5.579072931,5.403348597,7.98404185,4.727403142,3.251182313,6.972960423,4.731038367,4.705557196,7.249722113,5.254307664,3.77784875,4.104343603,6.781598343,8.940077151,6.636631479,4.87344721,8.072887072,5.427941435,9.986299161,6.057941664,5.332467537,3.598072724,3.164377118,3.26406241,5.600087921,5.461949997,7.803547021,4.301438281,7.513411237,7.156163026,6.433059944,5.427335865,7.231289748,6.513428708,4.024472657,6.093320842,7.564761558,3.167681215,3.782012274
857,3.805358838,3.124328337,4.886806595,5.904208293,7.01789242,5.968199375,8.468256116,9.962806889,4.986710764,5.955905537,4.748530286,4.622362326,8.220948175,4.113733742,8.803365408,3.347336293,3.446789637,4.172975117,3.653995575,5.793456262,4.624919252,4.479781004,6.610631198,7.7410535,7.19936337,3.241566737,5.784593812,3.958157962,4.668097141,7.598254388,5.9765733,4.190872547,3.390244674,7.355898816,8.636035549,6.666353614,4.411441163,7.423017398,5.218715911,8.680639062,7.016367605,4.147016534,3.214258934,3.152094327,3.058284604,5.437936805,5.366683062,7.711429935,5.161571553,8.271395631,7.781615251,5.702536594,5.49117271,7.617382827,6.383192085,8.105809743,5.636828814,6.24673654,3.028809712,3.953364429
1947,4.712060621,3.069254386,5.382836003,6.357547441,9.213935719,3.083973488,7.710904258,9.196814464,5.190411574,6.513068658,5.24535932,6.089216403,8.095927188,3.532650205,8.982960945,3.21785049,3.596551374,4.412591424,3.502985938,5.352790926,4.450447346,5.958376506,7.217252345,7.336884065,7.851651263,3.077057565,6.342224042,5.200361496,5.308530544,7.024335011,5.59727627,3.679593063,3.931492104,5.431594264,8.995220001,5.709652219,5.574709351,7.337968365,5.368260925,9.422035628,6.868251355,4.51898649,3.49285902,3.205430843,3.078676436,6.30919988,5.609141982,8.69900504,5.473660297,8.481650038,7.585221254,7.11643249,5.234413271,8.825615752,6.64833015,3.999955026,3.4665373,7.089142195,3.248055246,3.471379021
1353,4.301290905,3.026916302,5.065221357,5.669879642,8.416552215,5.313443159,8.006997316,9.134307081,4.830125507,5.806825905,5.09648756,5.90391374,7.609968199,3.108648877,9.28107341,3.560624028,4.116666635,4.5984617,3.776901245,5.128733669,5.149742314,3.546582584,6.486948292,6.956518049,6.159097722,3.373994061,3.371071632,5.275366648,4.722795756,8.370361752,5.789801666,3.750272522,3.910121441,5.192080563,8.577820989,5.022121576,4.915731337,7.205440688,5.20562205,10.35378313,7.217522458,4.052474686,3.340498177,3.182975158,3.011626861,5.765178536,5.453012349,7.938298619,5.271090242,8.242444075,7.794599303,5.261296535,5.513771322,3.696665243,6.771847086,4.127306241,4.009637634,6.452789705,3.162519948,3.80643221
1736,4.019637724,3.054200044,4.697117849,5.925613836,7.916558866,3.631330172,7.747460065,10.0260923,5.129316823,6.932920102,5.855087553,5.872164963,7.991178235,4.118882157,8.760348089,3.089616479,3.54277495,4.834481755,4.619614389,5.377187623,6.331315806,4.377286137,7.091566777,8.322942436,7.171730835,3.011526885,7.507120764,6.106582907,5.822112735,7.894782337,6.653738155,4.134031272,3.902007757,5.66174331,9.343358155,4.468162254,5.006178642,6.910394874,5.535331626,9.38316703,6.801802281,3.642750564,3.352231785,2.988250759,2.960559242,5.899947555,5.482281007,8.083297687,6.582571682,8.415183548,8.856177205,5.806717561,5.367678426,7.763305384,6.48578571,5.634048369,3.634501993,6.271901954,3.102890705,3.609357543
1100,3.473891508,3.265974089,5.492954588,5.681319064,8.697730221,4.405763559,8.15815401,9.849895072,5.60944953,7.020664126,6.547115758,3.982104832,7.567285587,3.485270044,9.71375631,3.378496092,3.472589582,4.874618673,4.992235625,4.579371072,4.377567606,4.272372217,6.390895261,6.828173682,7.573894576,3.104110489,6.112420734,4.297920022,4.832761112,6.558227306,4.854949304,3.661132759,3.814509419,4.982790477,6.844290088,6.224986731,5.338105376,6.313489522,4.492361647,8.933050538,7.708691562,4.699722081,3.384748185,3.299931566,3.236023246,5.327733266,5.166770374,8.281903575,5.445615946,8.039639321,7.837731863,5.684333642,5.664329113,8.007793288,6.987544547,3.839283958,3.935671075,7.124759807,3.233296089,4.429865015
24,3.788007943,3.342282105,5.088342639,5.972767825,7.958323488,4.741424295,7.516101925,9.734460833,5.15920646,6.32633704,5.598817865,4.978572654,6.95906476,4.017199553,9.445982243,3.091245866,3.382028427,5.014042612,3.622158644,4.339332994,4.376334083,4.722596183,6.546318926,8.235709106,6.310750474,3.167992304,7.47969603,3.978851829,5.124334806,7.626075841,5.509745894,6.159857944,4.012326672,5.132893943,9.561513805,6.151067652,4.569026841,6.039212421,5.780676024,9.250986645,7.074908433,4.629861292,3.445842857,3.034637113,3.062380033,5.582331176,5.309527146,8.187722673,6.278918442,8.161721001,7.775522776,6.061043163,5.442745232,8.903962453,6.534192319,4.186593059,5.075512445,6.434864634,3.201578646,3.721139355
11,3.345014665,3.409987516,4.819421139,6.070652945,7.702250168,3.091898429,8.406777607,9.594864339,5.268966259,6.171050781,5.138031601,5.93757165,6.9195275,3.890453551,8.160875616,3.189452388,3.566603523,4.65309949,3.889404811,5.662762892,4.325704565,4.532747572,6.305059906,7.965263609,8.663544315,3.007524705,6.957491239,4.600587509,4.951707762,7.183707005,4.854573949,5.935244558,3.503177065,5.938038234,9.796618834,4.456364192,4.284461811,6.743495765,5.195159958,9.070141258,6.641611791,3.544396619,3.431897591,3.149080041,3.578124918,5.780033374,5.247369095,8.622832818,5.141125025,7.970204829,7.266433419,5.807865669,5.044096903,8.497542088,6.162357981,5.174447699,6.095748074,5.851628675,3.476051112,4.153537807
1446,3.731050593,3.391966208,6.157576693,5.404744511,9.118007798,3.818537613,6.986434494,9.528441353,4.688818553,6.1085235,5.408443644,4.705466602,7.239689859,3.332714871,9.366009718,3.337984284,3.400048405,4.413961131,4.037002267,4.074812257,5.294985823,4.694111822,5.786853585,7.921855098,8.248451259,3.186625851,5.983941335,4.120000987,4.935749657,7.806273876,5.546955909,4.934612688,4.308134989,5.255405241,9.074525979,5.298890286,5.305800004,6.402400451,5.752171443,8.983676014,6.764088801,4.884352768,3.433854993,3.189632755,3.342899084,5.561215098,5.368265855,7.912578826,6.100862494,8.0444735,7.127993062,5.983649227,5.271663631,6.847345767,6.187884082,4.616441715,5.750989573,6.093023056,3.276368667,3.850688464
962,3.677190354,3.438180666,6.015110954,5.658857584,9.559408251,4.817639495,7.031190321,10.05867287,5.557857471,6.541464745,5.349027268,5.510760305,7.080811348,3.397257339,8.573217248,3.227510038,3.326607095,4.975679193,4.242192402,4.425829661,5.308266806,4.178475965,6.904103161,7.201972971,9.508619679,3.195849016,6.769909658,4.417432132,6.165083486,8.973255053,5.369548759,3.619295454,5.035260234,5.1209684,8.507867332,5.479762752,4.61276357,6.659733554,5.422909129,8.976178552,6.552579046,4.862225776,3.305748107,3.113341412,3.237585478,5.615812358,5.098514699,7.637583837,5.266018856,8.092103514,7.666020459,6.159845012,5.997697552,6.462952151,6.482382571,5.21255724,4.45921872,6.943953274,3.085863204,3.702315385
2143,4.295184864,2.963477246,5.623142821,5.641726988,7.451274133,4.844279934,6.670675913,9.62268494,5.279459966,5.828762131,5.969746426,4.929452749,7.56582819,3.732850894,8.745508871,3.469204829,3.409790237,4.928544398,6.644237528,5.358356625,4.70227987,4.466875428,6.3185606,6.454417532,6.216900501,3.113880441,6.287259917,4.906440894,4.472586359,7.3839513,5.299067123,3.765910975,3.427218327,5.386313004,7.936693467,6.099782161,4.336729643,6.111267986,5.116133883,9.791090336,6.21986644,3.504279284,3.257943979,3.135057296,3.162558516,5.536138699,5.503576591,8.13494688,5.399209591,7.510429773,7.539899042,5.877810683,4.524983298,6.969023364,6.3145188,5.589858213,3.429653581,6.584671935,2.929782309,4.584319945
1356,4.690607086,3.348894261,5.958682447,6.152427054,8.44715387,5.038413505,7.71750595,10.20825654,5.199806817,6.46293593,5.656169514,4.073978739,7.202646528,3.418040457,9.478864644,3.28315676,3.689138592,4.522367214,5.084269091,4.78952469,6.313708305,4.895941323,6.777094951,7.348846997,9.747138773,2.991915791,7.381108551,5.210354162,5.911953036,7.680061254,5.792534544,5.573429922,4.34787355,5.903555049,9.018296977,6.921009621,5.211089935,6.216497063,5.133647559,9.296639696,6.301369061,3.34438247,3.476900184,3.213992064,3.343410072,6.00773547,5.47461648,7.919489493,4.927328395,7.987287002,7.744639446,5.593301754,5.078383593,7.843474862,6.381110004,6.768281263,4.868264733,6.712216098,2.986310359,4.727078286
25,3.578450666,3.356730818,5.353896715,5.917414331,8.840972362,6.520893789,7.080768418,9.949976014,4.873553567,6.616994771,5.907644187,4.637702672,6.613133088,4.005456652,8.940696418,3.233257172,3.461055346,4.812363982,4.215393764,4.005942129,4.601899182,5.868898271,6.317495422,7.886539539,8.055301635,3.094531344,7.497423799,4.221442863,4.681124719,7.797713369,5.413919179,4.852066729,3.809765185,5.584585121,9.001030496,4.863945768,4.79597057,5.978561482,5.566565202,9.07661061,6.705761564,3.701432748,3.400031983,3.055515961,3.239488839,5.298036829,5.753329492,7.858053297,5.616170774,8.227882214,7.67140069,5.909097897,5.221402297,7.925599802,6.344727313,4.235845811,3.656878816,5.76569371,3.191557028,3.772110255
2049,3.78923771,3.098853911,6.162154959,6.552589951,8.437762357,3.19301273,7.004507153,9.762529651,5.40400916,6.671469368,5.277267675,4.189710716,7.805146646,3.486920804,9.368690553,3.69497855,3.51924439,4.410430777,7.864399653,4.652211822,5.956818359,4.069881087,6.394756792,8.674678914,8.759642685,3.112898402,6.701292817,5.055239566,4.560379135,7.042491175,5.800794171,3.699227393,3.444690509,6.25446237,9.000078938,7.986773943,4.714515633,6.837060323,5.04822676,9.651384816,6.791180281,5.46771263,3.288396793,3.060858017,3.246919162,5.518255502,5.710458059,7.750079988,6.150394365,7.901553677,7.494032404,6.983708802,6.593682217,7.322455229,6.412874745,5.509136373,5.249722836,6.878166381,3.113016721,4.101194581
1102,4.02794412,3.218106445,6.114093072,6.179010952,9.531507469,3.300155208,8.240179328,10.07969896,5.922808765,7.227017867,5.441157377,4.070393521,6.733521731,3.634837411,9.214528422,3.349663909,3.33184772,4.547520716,4.025478898,4.692402877,4.913407617,4.728850341,7.01029555,7.980915039,9.521030425,3.075372239,7.957173529,4.107491832,5.688855361,7.720480271,5.648544214,4.149188606,3.925070667,6.168526755,9.492287803,3.813931268,5.800809275,7.524208825,5.346098421,8.982597272,6.716906624,3.913070276,3.472696168,3.276206777,3.457266641,5.697883857,5.664661032,7.701712886,5.467103996,8.447925559,6.952881453,6.47537993,6.143634978,8.724034258,6.694485633,6.198798268,3.470428013,6.820043951,3.066474216,3.8593981
506,3.634336471,3.217563133,5.873030438,6.566009429,7.858597154,7.290606558,7.527251362,10.04680278,5.993639323,6.718304176,5.399903466,4.086227113,7.350039067,3.357476431,9.204971366,3.101348012,3.413993789,4.747363972,4.879317564,5.482718114,5.634047371,4.305887099,6.917424438,8.690059694,7.196297297,3.062635138,6.802125438,4.820341134,5.945275932,7.928971095,5.851715687,3.844064481,3.602931584,6.585705389,9.245048949,6.74972082,5.375258492,6.832445615,5.364502195,9.406390967,7.16160907,3.646995459,3.399047483,3.057352727,3.095110775,6.13480403,5.194311401,8.490012304,6.304371098,8.419389442,7.974860573,6.902346867,5.645897514,7.845242518,6.69428083,6.68322895,4.345246861,7.080238996,2.982082369,4.075045092
1007,4.609198356,3.200891423,5.52659738,6.030453128,8.710975284,3.249153971,8.194927996,9.688446685,5.919399201,6.701903844,5.790822256,3.863768862,7.687345993,3.665267814,9.424672869,3.544595426,3.371392474,4.750129683,4.977468601,4.487682066,5.276276931,3.68009893,6.633197133,7.778071212,8.464490785,3.216130969,6.931088793,4.34524131,5.382003352,5.499712339,5.434794403,5.19159046,4.63503765,5.145725089,8.789592347,4.183814963,5.603649207,5.473764576,5.802604319,8.810248697,6.731328976,3.564626212,3.318085016,3.109409522,3.259688821,5.853454339,5.039949669,8.550304798,5.668253532,8.285455559,7.883643117,6.176162646,4.922590028,8.284271453,6.435831866,3.80739207,4.730361813,7.04934123,2.971814096,4.563961386
1699,4.393909529,3.021361093,5.594316402,5.711013737,10.26537726,3.365141125,8.244927336,9.354714808,5.182729409,6.614332416,5.601853288,5.36192999,8.393148204,3.457670317,8.912997392,3.236341696,3.469770851,5.062007423,4.194977576,5.3534916,7.698809778,4.850699527,6.562473143,8.16009546,9.454266657,3.089848715,6.92157357,5.154034515,4.860132471,7.433362071,5.337736083,5.540798852,4.47333094,5.653409728,8.950740183,4.088667107,5.398686292,6.77174807,5.147618895,9.330882148,6.673119364,4.704621034,3.362886913,3.084593667,3.159036881,5.922430786,5.637838187,7.802983287,5.544795385,9.336326352,7.596123315,6.021151293,5.955190139,8.009519751,6.550671408,4.530650656,6.067656574,7.43165037,3.086628828,4.921839394
1620,3.767540935,2.933824172,5.32367603,6.177935914,8.222922375,6.144123434,8.216294857,10.47284538,5.20825773,6.755598494,5.009288228,5.944678554,6.094177902,3.346335989,9.130259941,3.462744887,3.571287763,4.676734249,4.640100488,4.487866033,6.081712111,4.323623398,6.507781577,7.15213333,7.198892067,3.063323812,7.746882384,4.262222333,4.940306427,7.835006708,5.669882237,5.373507998,3.710062081,5.417137469,9.065644904,4.045828138,5.015095126,6.477741717,5.214496406,8.751245438,7.415489055,4.368146203,3.252483681,3.106787993,3.85863348,4.702473289,5.236947595,7.688301967,6.468092383,7.914834828,8.0713892,6.688654666,5.463083781,7.893624086,6.298624221,4.058625151,5.460838439,5.59740029,3.159525848,3.882808889
31,3.265721624,3.052102328,5.39242775,5.668320953,8.351745207,3.284037707,7.772054967,9.732438243,5.162395324,5.933413048,5.493821619,4.086887293,6.488503238,3.464672998,9.520269775,3.791922189,3.318575494,4.802458778,4.088066961,4.226018022,4.290395494,4.880359459,6.117321756,8.020002611,5.134950325,3.073109591,6.521732936,3.950219656,4.984734397,6.027262815,5.187325641,4.611175001,3.794422708,5.435729133,8.26347768,6.024787637,5.154652958,6.405393139,5.171511109,9.382291687,6.688635459,4.337128464,3.868921719,3.315632886,3.195077033,5.828112751,5.461012617,7.872504395,5.659031535,7.355917092,7.293052291,6.459995862,4.459356069,7.635787633,6.218410397,3.540818949,7.336747619,6.645893337,3.352646279,3.421091596
819,3.764195635,3.479819235,5.007102912,5.85283436,10.41017364,6.323789672,8.07925006,10.0651893,5.859109329,6.794129262,5.783924739,5.14270306,7.216536287,3.377613541,8.660411945,3.111410319,3.412791034,4.32171661,5.05014176,4.476880165,4.543117394,3.788863474,6.319523977,8.449136552,10.37383772,3.267436515,5.494852289,4.031584604,5.098285139,7.631271326,5.832176707,6.117408797,3.580545538,6.467394974,8.906784834,6.764274413,6.031280866,8.027872259,4.846143329,9.146895223,7.410452904,3.494881336,3.394838941,3.288502827,3.298291395,5.185397376,5.397831544,7.875344213,5.622551457,8.710120639,8.478361065,6.625474642,6.055241552,6.879048931,5.88110649,7.035971155,7.008673104,6.079395749,3.30216392,3.615467436
973,3.153203944,3.582228828,5.838808832,5.610684473,10.20141607,6.393585671,6.809405365,9.453720261,5.187659705,7.543904317,5.84787724,4.036390296,5.451852262,3.49365038,9.214838019,3.226842555,3.397130273,4.385544893,3.785372942,4.016346179,4.802951349,4.311898507,5.729068245,7.923046607,8.846797747,3.164481008,7.369018183,4.179541489,5.421180093,7.140742883,5.636579818,3.7451933,4.358672393,5.491156192,8.552066421,5.584128603,4.182241423,6.844657211,4.653470193,9.931941909,5.906134775,4.974462555,3.628937519,3.156125984,3.411820247,5.669331573,5.971405588,7.421869517,5.17312949,7.294515724,7.430863417,6.944552472,5.141590479,7.362275214,5.784977641,4.461225377,3.336528624,6.293403589,3.345877324,3.554116063
1553,4.503681398,3.540159972,4.764223683,5.915149686,8.101669088,4.211244146,7.303727245,10.35088942,5.562958451,6.794409917,5.379787778,4.169216259,7.234366489,3.416774725,9.923635963,3.254352073,3.35027005,4.190117644,6.443472868,5.38625866,3.820850421,5.973084134,6.394854899,7.163278676,7.033026195,3.167233142,7.555314538,5.28460654,6.04152865,4.77521953,5.572294873,4.924132271,4.246104432,6.263442148,9.041475511,5.306235146,5.504007295,6.748484528,4.77107281,9.816874966,6.261967633,4.31320385,3.4821686,3.132487806,3.299105983,6.180611993,5.026292607,8.576553659,5.803171551,8.340830777,7.076765372,7.393038063,6.051466527,7.40041577,5.986150271,3.762377476,4.907119704,6.608091902,3.211792218,3.282003015
